16:04:11 [root] [INFO] Log system initialized. File saved to: logs/2026-02-10_16-04-11.log
16:04:13 [utills.ip_validator] [DEBUG] IP 127.0.0.3 is loopback address (for local testing)
16:04:14 [election] [INFO] [I'm Follower - (552088575, 127.0.0.3)] Election Manager starting
16:04:14 [election] [INFO] [I'm Follower - (552088575, 127.0.0.3)] UDP listener started on UDP:9003
16:04:15 [network_manager] [DEBUG] Starting follower long-lived connection to leader at 127.0.0.1...
16:04:15 [network_manager] [DEBUG] Follower established long-lived connection to leader at 127.0.0.1
16:06:37 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770735997.2451, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:40 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736000.24509, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:43 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736003.241323, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:46 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736006.24073, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:49 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736009.2449222, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:52 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736012.2443762, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:55 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736015.245096, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:06:58 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736018.245085, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:01 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736021.245095, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:04 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736024.244831, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:07 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736027.244759, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:10 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736030.245087, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:13 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736033.241777, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:16 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736036.245093, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:19 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736039.245091, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:22 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736042.24509, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:25 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736045.245088, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:28 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736048.24509, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:31 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736051.2450812, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:34 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736054.245104, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:37 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736057.245108, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:40 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736060.243149, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:43 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736063.240921, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:46 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736066.2450619, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:49 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736069.2443252, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:52 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736072.244374, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:55 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736075.240554, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:07:58 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736078.240187, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:01 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736081.24509, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:04 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736084.240675, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:07 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736087.245085, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:10 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736090.245101, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:13 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736093.244082, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:16 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736096.243458, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
